table,variable,coef,se,z_abs,stars,spec,paper_title,wp_number,year,direction,positive,negative,published_top3,pvalue,estimated,note,estimated_z,dep_var,panel,p_value,t_stat
Table 5,Banks per Examiner (1928),0.008,0.006,1.333,,Col (2) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Capital Requirement,0.006,0.007,0.857,,Col (2) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Reserve Requirement,0.082,0.043,1.907,**,Col (2) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,State banks with branches (%),-0.044,0.015,2.933,***,Col (2) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,National bank distress,0.211,0.064,3.297,***,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Sole authority to charter banks,0.323,0.224,1.442,,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Sole authority to liquidate banks,-0.361,0.259,1.394,,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Supervisor's Term (years),0.483,0.119,4.059,***,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Banks per Examiner (1928),0.01,0.006,1.667,*,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Capital Requirement,0.007,0.006,1.167,,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Reserve Requirement,0.117,0.041,2.854,***,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,State banks with branches (%),-0.038,0.017,2.235,**,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Assets per bank examiner,0.009,0.005,1.8,,Col (3) Suspended Deposits,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,National bank distress,0.225,0.064,3.516,***,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Sole authority to charter banks,0.341,0.228,1.496,,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Sole authority to liquidate banks,-0.406,0.259,1.568,,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Supervisor's Term (years),0.472,0.119,3.966,***,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Banks per Examiner (1928),0.009,0.006,1.5,,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Capital Requirement,0.006,0.007,0.857,,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Reserve Requirement,0.112,0.041,2.732,***,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,State banks with branches (%),-0.036,0.017,2.118,**,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 5,Assets per bank examiner,0.009,0.006,1.5,*,Col (4) Suspended Assets,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Failure rate for national banks,1.079,0.149,7.241,***,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Sole authority to charter banks,0.209,1.574,0.133,,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Sole authority to liquidate banks,-3.282,1.123,2.923,***,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Supervisor's Term (years),1.672,0.63,2.654,***,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Banks per Examiner,-0.026,0.034,0.765,,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Capital Requirement,0.069,0.138,0.5,,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Reserve Requirement,-0.208,0.381,0.546,,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Statewide Branching Permitted,-5.022,3.206,1.566,,IV Estimation (1),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Failure rate for national banks,1.077,0.149,7.227,***,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Sole authority to charter banks,0.025,1.552,0.016,,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Sole authority to liquidate banks,-3.222,1.14,2.826,***,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Supervisor's Term (years),1.604,0.661,2.426,**,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Banks per Examiner,-0.025,0.035,0.714,,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Capital Requirement,0.071,0.137,0.518,,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Reserve Requirement,-0.217,0.381,0.569,,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Statewide Branching Permitted,-5.183,3.11,1.667,*,IV Estimation (2),Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Failure rate for national banks,1.002,0.128,7.828,***,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Sole authority to charter banks,0.582,1.06,0.549,,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Sole authority to liquidate banks,-3.659,1.046,3.495,***,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Supervisor's Term (years),1.783,0.539,3.305,***,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Banks per Examiner,-0.028,0.029,0.966,,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Capital Requirement,-0.049,0.031,1.581,,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Reserve Requirement,0.313,0.13,2.408,**,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,Statewide Branching Permitted,-4.387,1.355,3.239,***,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 6,"State Bank Suspension Rate, 1921-28",0.157,0.291,0.539,,Lagged Regulation,Are Prudential Supervision and Regulation Pillars of Financial Stability? Evidence from the Great Depression,w12074,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan,-0.184,0.137,1.343,,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Judicial Decision,-0.391,0.172,2.274,**,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan x Judicial Decision,0.357,0.078,4.577,***,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Number of Operations),-0.154,0.071,2.169,**,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Average Size Operation),0.071,0.061,1.164,,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan,-0.22,0.12,1.833,*,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Judicial Decision,-0.59,0.154,3.831,***,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan x Judicial Decision,0.166,0.128,1.297,,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Number of Operations),-0.017,0.05,0.34,,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Average Size Operation),-0.056,0.026,2.154,**,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan,-0.386,0.176,2.193,**,Col (3),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Number of Operations),-0.309,0.181,1.707,*,Col (3),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Average Size Operation),0.102,0.157,0.649,,Col (3),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Dummy Robust,-0.607,0.175,3.469,***,Col (3),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan x Dummy Robust,-0.455,0.122,3.73,***,Col (3),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan,0.153,0.116,1.319,,Col (4),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Number of Operations),0.068,0.06,1.133,,Col (4),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Log(Average Size Operation),-0.02,0.026,0.769,,Col (4),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Dummy Robust,-0.296,0.184,1.609,*,Col (4),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 2,Payroll Loan x Dummy Robust,-0.563,0.181,3.11,***,Col (4),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Payroll Loan,-0.01,0.004,2.5,**,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Judicial Decision,0.009,0.005,1.8,*,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Payroll Loan x Judicial Decision,0.014,0.006,2.333,***,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Δlog(Average Risk) t-1,0.544,0.101,5.386,***,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Δlog(Average Risk) t-2,0.008,0.101,0.079,,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,ΔLog(Number of Operations),0.073,0.09,0.811,,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,ΔLog(Average Size Operation),0.103,0.004,25.75,**,Col (1),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Payroll Loan,-0.006,0.003,2.0,**,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Judicial Decision,0.007,0.005,1.4,,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Payroll Loan x Judicial Decision,0.014,0.005,2.8,***,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Δlog(Average Risk) t-1,0.499,0.03,16.633,***,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,Δlog(Average Risk) t-2,0.002,0.024,0.083,,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
Table 3,ΔLog(Number of Operations),0.065,0.01,6.5,***,Col (2),Judicial Risk and Credit Market Performance: Micro Evidence from Brazilian Payroll Loans,w12252,2006,-1,False,True,False,,,,,,,,
